id,data_registro,tipo_ocorrencia,descricao,status,nome_declarante,nome_autor,deleted
838,2025-07-30,Calúnia,Magni accusantium commodi cupiditate.,Em Investigação,Kaique Almeida,Yan Garcia,False
839,2025-08-20,Roubo,Porro laborum itaque aperiam veniam placeat corporis suscipit.,Em Investigação,Davi Miguel Lima,Maria Vitória Mendes,False
840,2025-09-24,Desobediência,Nobis voluptatum sequi ut repellendus.,Arquivado,Ana Vitória da Cruz,Sara Farias,False
841,2025-08-09,Encontro de Pessoa,Dolorem quae assumenda ea cum fuga nobis nemo.,Suspenso,Júlia Rodrigues,Alícia Souza,False
842,2025-03-06,Acidente de Trânsito,Sint beatae modi pariatur quo repudiandae expedita.,Concluído,Melissa da Mota,Cauã Casa Grande,False
843,2025-01-06,Desacato,Earum accusamus labore occaecati sed veniam.,Concluído,Henry Gabriel Barros,Luana Vasconcelos,False
844,2025-08-04,Crime Cibernético,Iusto aperiam iusto dolore veniam.,Complementado,Bento Rodrigues,Ana Luiza Melo,False
845,2025-07-13,Danos Materiais,Repellendus maiores ipsa quos incidunt similique placeat.,Complementado,Srta. Luísa Barros,Clara Montenegro,False
846,2025-03-13,Desacato,Odit laudantium magni distinctio hic.,Complementado,Anthony Brito,Mariane Santos,False
847,2025-03-19,Desacato,Incidunt consequatur quidem.,Complementado,Eloá Carvalho,Maria da Cunha,False
848,2025-05-13,Violação de Medida Protetiva,Nesciunt eum praesentium nulla delectus officiis iste.,Cancelado,Srta. Giovanna Siqueira,Sabrina Campos,False
849,2025-03-31,Furto,Sunt cumque provident accusantium at eius magni.,Registrado,Sr. Francisco Pinto,Dante Ferreira,False
850,2025-05-30,Desacato,Quasi at non.,Em Investigação,Eloah Pires,Sr. André Rocha,False
851,2025-02-17,Lesão Corporal,Repellat eius corporis distinctio ab quaerat ullam enim.,Suspenso,Pedro Lucas da Luz,Erick Nascimento,False
852,2025-04-07,Porte Ilegal de Arma,Omnis sit commodi voluptatum in quis ab eius.,Complementado,Dra. Carolina Moreira,Thales Farias,False
853,2025-02-03,Roubo,Ea deleniti doloribus id sit nesciunt voluptas.,Cancelado,Apollo Moreira,Olivia Andrade,False
854,2025-09-14,Encontro de Cadáver,Eveniet repudiandae alias dignissimos assumenda quis.,Suspenso,Cauê Oliveira,Laís Castro,False
855,2025-06-17,Homicídio,Vel ullam voluptatibus laudantium quibusdam excepturi corporis.,Encaminhado,Luiz Gustavo Santos,Alexandre Nogueira,False
856,2025-07-04,Homicídio,Expedita voluptatum voluptatibus architecto deleniti.,Aguardando Validação,Eloah Mendonça,João Felipe Sales,False
857,2025-02-19,Posse de Drogas,Doloribus fuga nesciunt incidunt.,Concluído,João Felipe Rodrigues,Luiz Gustavo da Mota,False
858,2025-02-04,Fraude,Temporibus in dignissimos ex ipsa eum dolorem.,Arquivado,Ana Liz Aragão,Srta. Ana Júlia Moreira,False
859,2025-06-16,Encontro de Pessoa,Eveniet dicta sapiente ipsum.,Cancelado,Dr. Matteo da Costa,Jade Cirino,False
860,2025-03-24,Ameaça,Dolorem consequuntur quo voluptas voluptatibus.,Complementado,João Pedro Siqueira,Vicente Castro,False
861,2025-08-27,Desaparecimento de Pessoa,Voluptas repellat aliquid ratione nesciunt.,Complementado,Bruna Sales,Ana da Cunha,False
862,2025-10-09,Outros,Omnis ratione facere labore error at voluptatibus.,Concluído,Joana Garcia,Vitor Gonçalves,False
863,2025-03-09,Lesão Corporal,Consectetur nam excepturi nostrum libero.,Complementado,Arthur Miguel Macedo,Eduardo Costa,False
864,2025-08-21,Tentativa de Suicídio,Nemo consectetur sapiente id eos iusto.,Suspenso,Helena Oliveira,Gabriela Borges,False
865,2025-07-20,Porte Ilegal de Arma,Rem vitae saepe eos porro eaque.,Em Investigação,Aurora Nunes,Srta. Maria Sophia Sales,False
866,2025-04-07,Dano,Fuga ipsa expedita id facilis error perspiciatis.,Complementado,Nicolas Moraes,Sr. Asafe Câmara,False
867,2025-07-31,Receptação,Cumque deleniti esse.,Concluído,Francisco da Conceição,Alexandre Albuquerque,False
868,2025-02-02,Calúnia,Hic labore quia.,Complementado,Sr. Davi Luiz da Rosa,Srta. Esther Andrade,False
869,2025-08-24,Tentativa de Suicídio,Ea saepe veniam aspernatur.,Suspenso,Maria Helena Cavalcante,Sra. Eloah da Mota,False
870,2025-10-18,Crime Cibernético,Tempora nihil sint porro.,Em Investigação,Letícia Moreira,Lucas Gabriel Rocha,False
871,2025-08-27,Ameaça,Unde similique veritatis laborum quasi eius.,Registrado,Sra. Hellena Martins,Manuella Rezende,False
872,2025-02-16,Maus-tratos a Animais,Possimus fugiat consectetur assumenda.,Complementado,Maria Fonseca,Eloá Cavalcanti,False
873,2025-03-28,Danos Materiais,Reprehenderit et ex pariatur sapiente quasi minus sed.,Reaberto,Renan Cunha,Ísis Machado,False
874,2025-05-17,Homicídio,Facere rerum totam officiis labore.,Complementado,Vinicius Cunha,Dante Araújo,False
875,2025-03-18,Posse de Drogas,Atque nesciunt nisi neque aut sapiente blanditiis.,Reaberto,Luiza Oliveira,Larissa Aparecida,False
876,2025-07-30,Tentativa de Suicídio,Aut corporis eveniet laboriosam nobis aliquid omnis sequi.,Concluído,Dr. Francisco Teixeira,Sr. Pedro Vasconcelos,False
877,2025-04-01,Furto,Enim dicta architecto repudiandae quia asperiores.,Em Investigação,Marcos Vinicius Monteiro,Maria Laura Sales,False
878,2025-06-03,Encontro de Cadáver,Corporis eaque explicabo similique enim.,Em Investigação,João Miguel Carvalho,Calebe Moura,False
879,2025-05-15,Tráfico de Drogas,Rem enim facere debitis hic id unde illo.,Cancelado,Srta. Maria Alice Cunha,Eloá Cunha,False
880,2025-01-16,Roubo,Consequuntur nostrum amet deserunt.,Cancelado,Sr. Arthur Nascimento,Dr. Vitor Hugo Martins,False
881,2025-10-20,Tentativa de Suicídio,Blanditiis placeat nam impedit ipsum.,Aguardando Validação,João Vitor Marques,Yago Cassiano,False
882,2025-09-23,Desacato,Amet doloremque in.,Complementado,Gabrielly Fonseca,Laura Correia,False
883,2025-05-15,Perturbação do Sossego/Tranquilidade,Voluptates fugit eaque excepturi eum.,Concluído,Ana Vitória Novais,Júlia Novais,False
884,2025-05-02,Outros,Ullam unde praesentium accusantium dicta quasi.,Suspenso,Srta. Mariana Porto,Otto Sales,False
885,2025-09-05,Posse de Drogas,Libero doloribus sunt dolor.,Encaminhado,Bento Aparecida,João Guilherme Silva,False
886,2025-08-21,Tráfico de Drogas,Asperiores aperiam sapiente ipsam.,Concluído,Julia Novais,Vitor Mendes,False
887,2025-04-05,Dano,Consectetur eveniet quos facilis consequuntur expedita quod.,Cancelado,Agatha Dias,Maria Luiza das Neves,False
888,2025-03-17,Desaparecimento de Pessoa,Ducimus suscipit laboriosam sunt.,Suspenso,Maya Ferreira,Asafe Nunes,False
889,2025-09-28,Roubo,Nihil facilis amet maiores.,Reaberto,Amanda da Rocha,Manuella Garcia,False
890,2025-02-05,Violação de Domicílio,Praesentium illum animi occaecati.,Arquivado,Henry Marques,Liam Ramos,False
891,2025-04-09,Injúria,Saepe saepe ex consectetur quam.,Registrado,Liz Farias,Pedro Albuquerque,False
892,2025-03-25,Outros,Neque dolorum voluptatem nisi.,Encaminhado,Ester Andrade,Murilo Albuquerque,False
893,2025-03-07,Posse de Drogas,Quidem excepturi dolorem molestiae labore laborum.,Em Análise,Sr. Theo Nascimento,Dr. Samuel Mendes,False
894,2025-06-26,Perturbação do Sossego/Tranquilidade,Hic vitae beatae laboriosam deleniti.,Aguardando Validação,Benjamim Monteiro,Melina Vasconcelos,False
895,2025-10-17,Violação de Medida Protetiva,Hic dolorum nisi in ex.,Aguardando Validação,Catarina Ramos,Clarice Moura,False
896,2025-09-17,Injúria,Occaecati harum rem animi facilis excepturi.,Arquivado,Bella Borges,Davi Lucas Dias,False
897,2025-09-08,Lesão Corporal,Qui aspernatur doloremque sapiente culpa perspiciatis.,Suspenso,Gael da Cruz,Rafaela Novais,False
898,2025-07-22,Desacato,Temporibus at commodi quasi non sunt recusandae.,Em Investigação,Samuel da Costa,Ana Clara Melo,False
899,2025-07-09,Difamação,Quia eveniet cum quisquam eaque illo aperiam harum.,Reaberto,Srta. Lívia Mendonça,Maysa Mendonça,False
900,2025-01-13,Embriaguez ao Volante,Ab optio placeat vero earum.,Em Investigação,Aurora Silveira,Dra. Clarice Pastor,False
901,2025-03-25,Receptação,Recusandae dolor libero sequi deserunt impedit magnam.,Em Investigação,Luan Silveira,Sra. Maitê Novaes,False
902,2025-06-09,Tráfico de Drogas,Soluta asperiores ratione accusantium.,Concluído,Agatha Rios,Dr. Leandro Sales,False
903,2025-06-11,Outros,Iusto quidem accusamus reiciendis sit illum cumque.,Registrado,Clara da Mota,Ravi Cavalcanti,False
904,2025-04-24,Perturbação do Sossego/Tranquilidade,Doloribus ut suscipit pariatur beatae unde.,Concluído,Luiz Fernando Pereira,Beatriz da Conceição,False
905,2025-01-16,Difamação,Quae temporibus earum repellat exercitationem.,Concluído,Isis da Conceição,Maria Luísa Costela,False
906,2025-08-26,Receptação,Molestias corporis quasi animi ab eos.,Registrado,Alexandre Barros,Isaac Carvalho,False
907,2025-05-07,Lesão Corporal,Totam fugit tenetur sunt.,Reaberto,Sr. Luigi da Costa,Renan Ramos,False
908,2025-01-11,Embriaguez ao Volante,Ut culpa quas doloribus.,Concluído,Sra. Stephany Albuquerque,Ana Sales,False
909,2025-02-07,Difamação,Totam architecto temporibus quisquam beatae iusto.,Cancelado,Catarina Novais,Benício Costa,False
910,2025-05-26,Encontro de Pessoa,Dolorem esse non hic.,Encaminhado,Luiz Gustavo Pereira,Nina Campos,False
911,2025-09-03,Fraude,Saepe quas minus facere.,Concluído,Oliver Pinto,Théo Silva,False
912,2025-02-12,Homicídio,In placeat nobis reprehenderit temporibus.,Aguardando Validação,Arthur Gabriel Teixeira,Daniel Duarte,False
913,2025-02-23,Acidente de Trânsito,Velit tempore accusantium dignissimos cupiditate aperiam.,Aguardando Validação,Manuella Brito,Luiz Otávio da Cunha,False
914,2025-02-13,Calúnia,Vero id praesentium sunt debitis reprehenderit.,Concluído,Dr. Luiz Felipe Albuquerque,Davi Lucca Barbosa,False
915,2025-03-31,Lesão Corporal,Fugit voluptatem voluptas ratione eaque similique nulla.,Encaminhado,Maria Julia Pacheco,Levi Andrade,False
916,2025-06-11,Encontro de Cadáver,Consectetur quae accusantium modi animi reprehenderit.,Em Análise,Melissa Gomes,João Guilherme Sá,False
917,2025-02-01,Lesão Corporal,Voluptas totam qui necessitatibus repellat expedita.,Arquivado,Juliana das Neves,Thales Rios,False
918,2025-06-06,Lesão Corporal,Doloribus earum sapiente veritatis illum dolor.,Encaminhado,Vinicius Oliveira,Bárbara Porto,False
919,2025-03-22,Porte Ilegal de Arma,Neque neque quia et.,Em Análise,Otávio Nogueira,Beatriz Aparecida,False
920,2025-05-07,Outros,Assumenda beatae molestias eaque suscipit delectus.,Em Investigação,Emilly Teixeira,Vicente da Mota,False
921,2025-06-05,Embriaguez ao Volante,Dignissimos numquam corrupti perspiciatis aperiam.,Arquivado,Melina Cirino,Ana Liz Silveira,False
922,2025-10-07,Roubo,Accusamus molestiae facere laborum in alias neque.,Registrado,Cecília Ferreira,Anthony Gabriel Macedo,False
923,2025-09-20,Dano,Natus asperiores veniam accusamus.,Aguardando Validação,Ana Luiza Barros,Srta. Mirella Cavalcante,False
924,2025-03-21,Posse de Drogas,Incidunt nesciunt corporis.,Complementado,Dr. Fernando Cunha,Ana Carolina Moraes,False
925,2025-03-13,Furto,Modi beatae rerum dolore ad harum.,Aguardando Validação,Sra. Luiza Barros,Milena Montenegro,False
926,2025-01-27,Tentativa de Suicídio,Eos eius harum ullam.,Aguardando Validação,Raquel Melo,Maria Eduarda Barbosa,False
927,2025-06-08,Tentativa de Suicídio,Cumque recusandae sint illum.,Aguardando Validação,Ana Laura Vargas,Amanda Moura,False
928,2025-08-27,Difamação,Sed possimus minus facilis.,Suspenso,Sr. Lucca Sales,Sophia da Luz,False
929,2025-08-10,Maus-tratos a Animais,Quas quia reiciendis velit odit harum nisi.,Concluído,João Vitor Cavalcanti,Maria Fernanda Campos,False
930,2025-06-27,Danos Materiais,Aspernatur molestias ad quam.,Complementado,Kevin Campos,Dra. Eduarda Cavalcanti,False
931,2025-02-14,Violação de Domicílio,Rem neque vel.,Em Investigação,Yago Cirino,Theodoro Sampaio,False
932,2025-04-19,Porte Ilegal de Arma,Commodi id necessitatibus voluptatem.,Complementado,Diego Nunes,Giovanna Macedo,False
933,2025-05-24,Violação de Domicílio,Quidem minima ipsam accusantium.,Complementado,João Felipe Nunes,Catarina Gonçalves,False
934,2025-04-23,Calúnia,Corrupti maxime unde impedit numquam quis.,Em Investigação,Otávio Moraes,Beatriz Siqueira,False
935,2025-06-10,Tentativa de Suicídio,Quidem quis beatae in quis est dolor.,Aguardando Validação,Eduarda Melo,Gael Henrique Mendes,False
936,2025-02-04,Tentativa de Suicídio,Hic voluptates itaque asperiores nisi pariatur.,Em Análise,Srta. Bella Ramos,Luiza Aragão,False
937,2025-02-05,Injúria,Quaerat hic veritatis vitae deleniti ab eveniet dolores.,Aguardando Validação,Maria Fernanda Peixoto,Liam Leão,False
938,2025-01-17,Violação de Medida Protetiva,Assumenda dolorem nostrum.,Arquivado,João Vitor Porto,Dra. Ísis Pastor,False
939,2025-08-30,Desobediência,Neque in nam sed sed ducimus.,Registrado,Sofia Nascimento,Srta. Manuella Viana,False
940,2025-07-26,Tentativa de Suicídio,Nesciunt nesciunt aperiam perspiciatis.,Aguardando Validação,Eduarda Gonçalves,Sr. Vitor Hugo Fogaça,False
941,2025-07-24,Outros,Optio perspiciatis voluptatibus quidem ducimus.,Complementado,José Miguel Gomes,Enzo Teixeira,False
942,2025-02-07,Encontro de Cadáver,Corporis quidem pariatur recusandae quas quisquam.,Em Análise,José Miguel da Cunha,Ravi Pastor,False
943,2025-07-05,Ameaça,Sint quia sit incidunt.,Encaminhado,Rhavi Vasconcelos,Gabrielly Andrade,False
944,2025-03-08,Roubo,Atque dolores eius cumque minus.,Arquivado,Ana Luiza Andrade,Gustavo Albuquerque,False
945,2025-06-09,Fraude,Reprehenderit voluptate voluptatem incidunt voluptas.,Em Análise,Benjamim Pacheco,Milena Albuquerque,False
946,2025-06-03,Furto,Nam iusto aperiam perspiciatis sapiente.,Registrado,Henrique Macedo,Luiz Gustavo da Rosa,False
947,2025-01-02,Ameaça,Aliquid quos consequatur animi maxime hic.,Cancelado,Davi Lucca da Paz,Dr. Rael Brito,False
948,2025-01-30,Homicídio,Aut rerum eveniet atque velit.,Suspenso,Agatha da Paz,José Pedro Correia,False
949,2025-05-26,Maus-tratos a Animais,Provident voluptatum harum ex esse.,Complementado,Sr. Vitor Hugo Cirino,Bella Mendonça,False
950,2025-08-27,Lesão Corporal,Voluptatem illo cumque corrupti.,Aguardando Validação,Giovanna da Paz,Eloá Correia,False
951,2025-03-09,Acidente de Trânsito,Ad perspiciatis quo magnam deleniti.,Aguardando Validação,Leandro Castro,Heitor Guerra,False
952,2025-02-22,Fraude,Nesciunt tempore nam quos.,Em Investigação,Nathan Aparecida,Diego Lopes,False
953,2025-09-17,Lesão Corporal,Culpa ipsa sapiente voluptatem perspiciatis occaecati.,Concluído,Enzo Carvalho,Marcela Cavalcante,False
954,2025-08-02,Lesão Corporal,Minima quidem enim omnis.,Reaberto,Clarice Pereira,Kamilly Silva,False
955,2025-07-07,Fraude,Praesentium illo reiciendis asperiores neque autem.,Arquivado,Ester Fernandes,Laura Freitas,False
956,2025-08-14,Posse de Drogas,Ipsa iste tempore minima voluptatem itaque dignissimos aliquam.,Encaminhado,Sarah Cirino,Clara Brito,False
957,2025-08-19,Lesão Corporal,Numquam dolore ea in quod quia.,Em Investigação,André Vasconcelos,Maria Clara Costela,False
958,2025-05-10,Porte Ilegal de Arma,Commodi officiis totam iure.,Suspenso,Natália Oliveira,Noah Nogueira,False
959,2025-05-19,Homicídio,Natus repellendus minus repellat.,Arquivado,Vinicius Albuquerque,Theo Ribeiro,False
960,2025-03-15,Danos Materiais,Porro vel pariatur a ipsum soluta labore.,Registrado,Davi Luiz Cirino,Pedro Lucas Castro,False
961,2025-02-11,Perturbação do Sossego/Tranquilidade,Unde tempora magnam nisi unde commodi iure.,Reaberto,Sr. João Vitor da Rocha,Marina Aparecida,False
962,2025-01-14,Fraude,Quis facere tempora rerum.,Cancelado,Maria Castro,Antônio Barros,False
963,2025-07-28,Ameaça,Unde ullam iure explicabo quia hic.,Complementado,Bianca Costela,Léo da Cunha,False
964,2025-02-23,Violação de Medida Protetiva,Fuga nesciunt incidunt voluptates nisi recusandae illo cumque.,Complementado,Theodoro Barros,Alícia Campos,False
965,2025-04-10,Injúria,Incidunt enim impedit expedita autem.,Suspenso,Emanuelly Moraes,Dra. Júlia Abreu,False
966,2025-10-12,Acidente de Trânsito,Adipisci est tempore inventore.,Registrado,Sr. Rafael Silveira,Laís Machado,False
967,2025-06-10,Desobediência,Iste eveniet inventore amet esse consequatur.,Complementado,Marcelo Fernandes,Nicolas Oliveira,False
968,2025-02-21,Roubo,Eius sunt a rerum.,Registrado,Enrico Viana,Henry Gabriel Guerra,False
969,2025-05-08,Homicídio,Odit quidem ratione optio.,Cancelado,Sr. Luiz Miguel da Conceição,Zoe Macedo,False
970,2025-07-06,Desobediência,Incidunt a est officiis.,Arquivado,Clara Farias,Sr. Bento Marques,False
971,2025-06-27,Crime Cibernético,Ab quo distinctio dolorem nulla eligendi dolor at.,Complementado,Vinícius Lopes,Davi Lucas da Paz,False
972,2025-07-10,Desaparecimento de Pessoa,Rem ut perferendis aliquid facere.,Suspenso,Julia Silva,Liam das Neves,False
973,2025-08-26,Encontro de Pessoa,Optio totam nulla officia explicabo.,Registrado,Mariana Costa,Brayan Guerra,False
974,2025-06-04,Maus-tratos a Animais,At excepturi adipisci nobis sunt doloribus autem corporis.,Encaminhado,Dra. Cecília da Conceição,Marcos Vinicius Nunes,False
975,2025-01-31,Ameaça,Voluptatibus explicabo dignissimos occaecati.,Cancelado,Marcos Vinicius Brito,Raquel Rocha,False
976,2025-08-10,Acidente de Trânsito,Dolor rem saepe rerum velit quidem.,Arquivado,Manuela Almeida,Pedro da Cruz,False
977,2025-04-24,Estelionato,Vero maiores excepturi.,Suspenso,Marcos Vinicius Nascimento,Sra. Ayla Nascimento,False
978,2025-02-16,Posse de Drogas,Expedita ut sunt optio rerum repudiandae.,Registrado,Benício Costela,Davi Miguel Nunes,False
979,2025-09-29,Tráfico de Drogas,Deleniti cupiditate error incidunt aliquam.,Em Análise,Maria Helena Fogaça,Evelyn Fernandes,False
980,2025-07-04,Violação de Medida Protetiva,Sed nesciunt quam architecto sed facilis.,Cancelado,Sra. Olívia Montenegro,Dr. Rael Cunha,False
981,2025-04-30,Furto,Aspernatur sed iste molestiae vero eligendi deserunt eum.,Arquivado,Calebe Viana,Dra. Sabrina Almeida,False
982,2025-06-05,Calúnia,Laudantium deserunt sint sapiente impedit.,Cancelado,Srta. Ana Liz Correia,João Lucas Cunha,False
983,2025-02-27,Perturbação do Sossego/Tranquilidade,Expedita nulla sunt ratione a nam.,Complementado,Vitor Hugo Sales,Dr. Heitor Siqueira,False
984,2025-01-23,Tráfico de Drogas,Et maxime vel suscipit corrupti voluptatem fuga atque.,Suspenso,Anthony Gabriel Cardoso,Yago Vargas,False
985,2025-02-14,Violência Doméstica,Neque dolores nisi dolor inventore.,Em Análise,João Gabriel Monteiro,Milena Lima,False
986,2025-04-17,Crime Cibernético,Reiciendis molestiae quidem ipsa ratione corrupti.,Arquivado,Maria Clara Ramos,Ana Lívia Araújo,False
987,2025-08-14,Homicídio,Ratione perferendis quasi quisquam vitae unde.,Arquivado,Leonardo Sampaio,Sr. Thales Novaes,False
988,2025-09-30,Dano,Numquam perspiciatis rerum quidem libero.,Encaminhado,Heloisa Garcia,Dr. Guilherme Andrade,False
989,2025-05-16,Perturbação do Sossego/Tranquilidade,Voluptatibus soluta sint minima quia distinctio dolorum.,Encaminhado,Bianca da Paz,Ana Cecília Sales,False
990,2025-02-19,Violência Doméstica,Aspernatur numquam corporis reprehenderit dolorum nostrum consectetur.,Suspenso,Nina Pires,Ryan Rodrigues,False
991,2025-07-13,Roubo,Doloremque maiores voluptatum soluta occaecati.,Em Análise,Maysa Novais,Mariana Ramos,False
992,2025-06-06,Difamação,Nihil perferendis consequuntur ab corrupti dolores porro molestiae.,Registrado,Sra. Giovanna da Luz,Yan da Costa,False
993,2025-01-04,Outros,Iure nam cumque odit suscipit.,Cancelado,Maria Helena Barbosa,Dra. Alana Mendonça,False
994,2025-07-29,Tentativa de Suicídio,Illo neque maxime reprehenderit eligendi.,Complementado,Henry Viana,Maysa Pinto,False
995,2025-09-28,Calúnia,Aut ratione ipsum recusandae rerum minus mollitia corporis.,Registrado,Asafe Monteiro,Bryan Pastor,False
996,2025-03-13,Encontro de Cadáver,Esse corporis laboriosam repellendus.,Registrado,Dr. Léo Gomes,Marcelo Marques,False
997,2025-01-24,Violação de Medida Protetiva,Molestias ducimus autem nam odio voluptates.,Em Análise,Mirella Duarte,Arthur Miguel Lopes,False
998,2025-03-26,Acidente de Trânsito,Quod ullam iste soluta aspernatur illo quae.,Cancelado,Henry Gabriel Silva,Evelyn da Mota,False
999,2025-07-17,Dano,Voluptate excepturi dignissimos harum.,Registrado,Rebeca Farias,Sra. Fernanda Cassiano,True
1000,2025-10-27,Furto,string,Registrado,string,string,True
